regular_wages,overtime_wages,other_wages
67293.74,9880.14,4592.13
76532.65,0,5227.76
81759.52,0,0
81757.15,0,0
73064.81,7690.75,1000
79103.6,0,2650
74580.88,4737.56,2433.54
81748.8,0,0
81747.84,0,0
50025.6,0,31721.3
84786.96,-3040.21,0
80915.84,623.36,204.5
65586.48,335.84,15819.74
80171.67,1164.44,404.88
80739.76,0,1000
75060.17,6596.55,78.76
81241.22,484.94,3.38
81728.9,0,0
73596.48,8131.24,0
81725.8,0,0
81725.8,0,0
81725.8,0,0
76137.24,96.56,5490.99
61152.66,4646.65,15924.4
81707.22,0,15.77
81722.43,0,0
81722.42,0,0
81722.42,0,0
81722.42,0,0
81722.42,0,0
58840.46,14266.53,8613.66
81720.04,0,0
81719.11,0,0
81719.07,0,0
81719.06,0,0
81719.05,0,0
81719.05,0,0
81719.05,0,0
81640.36,78.68,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81719.04,0,0
81717.39,0,0
78582.12,3135.18,0
56588.69,18914.89,6210.74
81714.05,0,0
81712.08,0,0
76047.76,2374.49,3286.85
81708.91,0,0
81708.91,0,0
81708.9,0,0
81707.22,0,0
47998.08,0,33707.6
81702.4,0,0
80790.88,910.01,0
81248.69,0,450.1
81537.28,160.4,0
81692.02,0,0
81692.02,0,0
76255.73,5433.96,0
80929.28,740.24,18
55321.79,22028.15,4335.26
79016,2640,28.69
81178.25,0,504.9
81681.6,0,0
81681.49,0,0
81680.88,0,0
80319.4,1361.09,0
80929.28,0,750
81678.72,0,0
81677.12,0,0
81595.93,78.56,0
81673.4,0,0
81408.74,0,259.91
81668.53,0,0
80665.63,0,1000
58457.69,21467.64,1736.12
81658.88,0,0
74631.71,3090.07,3935.08
78219.6,2830.7,606.08
67465.29,618.36,13569.95
81178.24,474.75,0
81651.05,0,0
79766.4,0,1881.6
78367.84,3177.72,102.19
81581.35,59.01,0
81640,0,0
81640,0,0
81144.68,293.02,200.32
78471.8,0,3164.12
80625.44,0,1000
81620.07,0,0
81620,0,0
75095.43,0,6519.47
81144.67,468.84,0
81613.44,0,0
81613.44,0,0
81613.44,0,0
81613.44,0,0
79766.4,1843.2,0
77550.8,4058.64,0
81158.11,449.85,0
80943.23,663.57,0
80405.16,0,1200
81603.6,0,0
81599.44,0,0
70647.5,9961.94,988.65
81597.62,0,0
81597.51,0,0
81595.63,0,0
81594.88,0,0
78130.2,0,3461.6
78515.2,3047.83,28.69
70648.72,9686.36,1252.13
80335.6,0,1250
27248.24,0,54336.33
78104.32,0,3480
78104.32,0,3480
79083.52,0,2500
80064,0,1519.2
81582.72,0,0
63701.44,0,17880.98
70362.56,9011.56,2203.37
81576.64,0,0
81570.01,0,0
81069.44,0,500
81411.6,0,154.75
69766,4326.49,7472.98
55506.23,17799.08,8257.36
78630.65,2925.8,0
78585.42,2838.25,131.39
73217.06,122.34,8215.41
79559.2,1074.81,916.94
63209.4,10456.68,7882.91
80548.3,0,1000
57118.21,0,24429.54
70151.36,8875.96,2514.36
77036.14,0,4505.04
81537.28,0,0
81536,0,0
76666.44,4869.44,0
79264.08,1913.17,353.49
81528.32,0,0
77300.82,4225.02,0
81525.63,0,0
81525.44,0,0
35684.8,0,45839.25
81287.1,231.13,0
81447.6,70.62,0
81016.76,0,500
81515.68,0,0
81515.31,0,0
76393.11,4869.44,250
81512.48,0,0
81511.22,0,0
62730.08,15297.09,3481.85
79578.32,902.03,1028.6
81508.81,0,0
81504.71,0,0
81504.68,0,0
81504.64,0,0
81504.64,0,0
79002.24,0,2500
74443.32,7057.72,0
80634.27,865.48,0
71000.32,10183.34,315.46
72325.45,5611.57,3560.83
69682.36,7712.54,4101.17
81494.8,0,0
81069.44,418.18,0
81486.64,0,0
80354.22,0,1131.58
80179.61,0,1302.48
80959.87,0,512.74
27183.29,0,54288.71
81270.08,0,190.77
81030.38,0,427.19
81456.08,0,0
81454.4,0,0
79487,0,1966
80452.55,0,1000
73023.12,2309.85,6115.8
81445.8,0,0
63978.88,17462.62,0
63318.72,17566.38,556.34
80296.36,1139.4,0
68655.66,12779.62,0
75132.51,6300.37,0
78104.32,3327.6,0
76258.85,3171.87,2000
80430.72,0,1000
63302.36,18127.07,0
81178.24,0,250
79595.28,35.16,1795.28
81069.44,354.06,0
68044.11,13008.15,369.02
81420.48,0,0
81420.21,0,0
80343.98,75.96,1000
81419,0,0
73169.92,7790.89,456.76
80416.64,0,1000
81415.68,0,0
72555.59,8440.16,419.24
66652.68,10129.03,4629.56
81290.85,115.2,0
79867.4,1538.38,0
66520.44,13832.46,1052.54
76165.63,1978.07,3261.02
81403.73,0,0
80855.15,547.34,0
81399.12,0,0
74782.64,4493.26,2122.9
73213.23,8185.5,0
80920,224.65,253.96
80648.32,0,750
81397.5,0,0
81396.88,0,0
81395.93,0,0
81395.87,0,0
81395.84,0,0
81395.84,0,0
81395.84,0,0
81395.84,0,0
81395.84,0,0
81395.84,0,0
79395.35,0,2000
56487.06,21013.99,3893.39
78893.44,0,2500
78501.77,2884.95,5.63
78582.14,2808.89,0
80982.4,298.24,106.75
81387.26,0,0
81386.88,0,0
63446.4,5697.45,12241.85
24328.31,0,57053.24
77146.16,0,4234.5
81376.36,0,0
78430.72,2366.72,578.75
81125.76,0,250
79592.96,0,1782
77724.32,2873.52,774.81
71215.37,7808,2347.37
81151.52,218.04,0
79972.64,1379.95,15.41
62641.39,13648.07,5077.66
80282.91,1083.29,0
80965.26,0,400
80894.08,469.68,0
81363.33,0,0
77698.5,2964.68,700
81359.26,0,0
81358.09,0,0
73629.89,7276,450.1
75173.05,3885.84,2296.74
74519,6297.9,536.4
73801.63,4900.58,2650.56
79111.06,721.63,1519.2
78209.36,810.94,2330.45
81349.65,0,0
80855.12,494.45,0
78847.12,0,2500
75430.09,4632.66,1280.28
79839.65,3.3,1500
77648.03,788.22,2902.35
81336.05,0,0
80845.52,488.38,0
77653.49,2212.35,1466.48
57042.6,23320.44,969.18
81331.71,0,0
72337.36,7881.92,1111.5
81328.64,0,0
67345.14,12791.64,1187.84
81158.12,165.85,0
81027.92,236.04,60
81131.22,0,189
65899.52,14118.5,1301.34
81318.24,0,0
76257.35,591.95,4468.4
50501.31,24893.79,5921.39
78696.4,2619.36,0
81158.09,29.3,125.2
80307.84,0,1000
81303.04,0,0
81302,0,0
70931.96,6110.15,4259.35
80012.49,284.85,1000
81296,0,0
80360.67,0,934.4
81294.08,0,0
81294.08,0,0
27834.21,0,53459.74
81290.85,0,0
76028.6,1113.33,4145.37
81287.08,0,0
81287.05,0,0
81287.05,0,0
81287.04,0,0
81287.04,0,0
81287.04,0,0
81287.04,0,0
80285.92,0,1000
63222.08,17164.04,899.27
71329.4,0,9952.91
76351.95,4930.13,0
79981.44,0,1300
80291.13,985,0
81158.08,117.21,0
81158.08,117.21,0
81158.09,110.84,0
79773,1468.8,26.16
72881.29,8124.62,261.65
73372.48,0,7892.76
76393.11,4869.44,0
67582.62,8986.99,4691.04
75197.4,6061.98,0
79766.4,688.35,800.85
81158.21,83.22,14.07
70590.8,2966,7698.17
80634.24,618.88,0
77336.6,1707.03,2207.38
81246.13,0,0
57855.36,23034.53,349.9
78093.85,1879.4,1265.29
79988.08,0,1250
63354.88,10255.84,7624.71
81235.2,0,0
81235.2,0,0
81234.06,0,0
81158.08,73.26,0
79655.04,0,1573.6
81045.91,168.26,10.13
81164.82,58.61,0
81220.1,0,0
78380.8,2823.36,15.19
81158.1,58.61,0
80395.2,0,816.77
80845.52,361.2,0
81204.32,0,0
81203.68,0,0
81201.53,0,0
80199.1,0,1000
81178.26,19.67,0
80851.85,344.23,0
81083.36,112.17,0
80929.28,262.98,0
77514.1,14.32,3663
78793.6,502.05,1893.37
80188.16,0,1000
81158.1,29.3,0
81158.1,29.3,0
81158.08,29.3,0
76561.68,1244.53,3379.67
73364.8,6294.57,1526.16
81184.8,0,0
81184.8,0,0
78104.32,0,3080
81181.69,0,0
75356.72,5823.23,0
81178.27,0,0
81178.25,0,0
81178.24,0,0
81178.24,0,0
81178.24,0,0
81178.24,0,0
81178.24,0,0
81178.24,0,0
81178.24,0,0
81178.24,0,0
75800.84,4192.75,1184.39
56235.6,22006.38,2935.45
80943.2,214.89,19.13
81176.4,0,0
66178.59,14217.91,777.95
80845.52,312.56,16.13
59273.28,18408.2,3492.67
81158.08,14.65,0
81172.48,0,0
81164.83,0,6.75
77582.84,3288.2,300
80845.52,312.56,12.93
60034,18908.01,2227.63
81169.46,0,0
80093.52,1071.6,0
81164.81,0,0
78462.29,229.44,2468.4
81158.17,0,0
81158.15,0,0
81158.14,0,0
81158.12,0,0
80952.99,205.12,0
81158.11,0,0
80943.21,214.89,0
80845.54,312.56,0
80845.54,312.56,0
81158.1,0,0
81158.1,0,0
80982.27,175.82,0
81158.09,0,0
81158.09,0,0
81158.09,0,0
81158.09,0,0
81158.09,0,0
81158.09,0,0
81158.09,0,0
80845.52,312.56,0
80845.52,312.56,0
80845.52,312.56,0
80845.52,312.56,0
81158.08,0,0
81158.08,0,0
81158.08,0,0
81158.08,0,0
81158.08,0,0
81158.08,0,0
81152.18,0,0
65319.7,12295.9,3535.31
68948.59,9254.92,2944.17
78437.68,1025.46,1684.38
60192.9,18905.51,2047.6
81144.68,0,0
81144.65,0,0
81144.64,0,0
81144.64,0,0
81144.64,0,0
80749.6,393.4,0
80640.44,0,500
81138.55,0,0
80685.37,0,441.98
78624,0,2500
78624,0,2500
80796.68,327.21,0
79521.96,0,1600
80809.26,312.56,0
79305.6,1055.72,760.31
78234.12,795.03,2091.32
80617.93,0,500
60920.46,15035.32,5154.63
78713.61,0,2396
78713.6,0,2396
78893.46,2213.55,0
81104.01,0,0
81104,0,0
81104,0,0
81104,0,0
78899.18,0,2202.84
81096.44,0,0
66243.52,14852.79,0
74094.9,0,7000
81094.88,0,0
80090.24,0,1000
78041.6,0,3048.5
81089.6,0,0
78659.2,2073.6,356.75
77782.85,2303.39,1000
81081.97,0,0
63058.24,14592.48,3429.97
78582.1,2496.78,0
78078.73,0,3000
73745.58,7276,55.11
74108.48,6967.83,0
81076.16,0,0
81076,0,0
63605.9,9467.2,8002.88
81072.72,0,0
81072.72,0,0
80289.45,781.15,0
81069.51,0,0
81069.48,0,0
81069.44,0,0
81069.44,0,0
81069.44,0,0
81069.44,0,0
81067.83,0,0
81063.75,0,0
70065.6,5866.79,5131.2
80675.81,0,383.48
81050.88,0,6.19
80535.3,516.5,0
81050.88,0,0
73248.18,7618.26,183.55
63151.59,11454.64,6442.6
74839.37,5556.42,651.94
79132.32,1514.33,400
61995.99,17656.82,1391.64
81042.94,0,0
68586.73,8996.62,3455.19
81034.08,0,0
77826.41,0,3206.96
79305.6,0,1725.8
78027.02,0,3000
81024.64,0,0
71969.3,9044.47,6.47
81020.17,0,0
81018.14,0,0
80929.28,77.92,10.13
72062.72,8950.07,0
79409.92,0,1600
79120,921.6,965.25
76470,3536.64,1000
79002.34,0,2000
79002.26,0,2000
78916.79,85.46,2000
81001.8,0,0
73661.6,3632.18,3705.76
80527.06,468.84,0
79848.89,1133.15,13.5
64154.4,14390.6,2450.43
80993.28,0,0
66857.12,10601.76,3528.61
72044.61,8551.14,390.96
80985.6,0,0
80985.6,0,0
80982.72,0,0
79081.6,0,1901
80982.4,0,0
73166.09,5946.77,1868.55
79766.41,1209.6,0
80976,0,0
80940.98,29.51,0
80970.08,0,0
79459.5,1457.1,51.75
80967.6,0,0
80967.2,0,0
78614.14,852.09,1500
66023.32,14440.07,500
80962.29,0,0
80960.64,0,0
80960.64,0,0
80960.64,0,0
80960.64,0,0
80960.64,0,0
80960.64,0,0
80960.64,0,0
80959.41,0,0
79083.53,311.68,1558.4
62949.09,3639.1,14364.77
77071.7,0,3879.86
80948.84,0,0
80923.22,0,24.47
80947.06,0,0
76262.11,4680.57,0
62421.5,10025.84,8490.77
80932.98,0,0
80932.64,0,0
80932.64,0,0
80179.6,0,751.68
80179.59,0,751.68
80179.56,0,751.68
80179.56,0,751.68
80179.55,0,751.68
80179.54,0,751.68
80179.54,0,751.68
80179.53,0,751.68
80179.53,0,751.68
80179.53,0,751.68
80179.53,0,751.68
80179.52,0,751.68
80179.52,0,751.68
80179.52,0,751.68
80179.52,0,751.68
80929.28,0,0
80929.28,0,0
80929.28,0,0
80929.28,0,0
80929.28,0,0
80929.28,0,0
80929.28,0,0
80929.28,0,0
80929.28,0,0
80929.28,0,0
74910.18,0,6018.74
80926.03,0,0
80925.92,0,0
80924.24,0,0
76320.03,2654.69,1948.86
67894.82,13026,0
80920.04,0,0
80918.4,0,0
80917.52,0,0
77317.25,0,3600
79766.4,225.45,924.98
79766.4,748.2,401.93
80416,0,500
80915.81,0,0
78110.8,2180.8,623.39
72571.26,4240.52,4100.03
80910.58,0,0
75197.3,5447.55,265
77918.24,2779.11,200.01
79827.46,63.25,1000
78131.57,0,2756.16
80845.53,39.27,0
80531.28,351.83,0.57
80883.52,0,0
80883.36,0,0
80883.2,0,0
76871.61,2210.96,1800
77881.34,2996.37,0
80376.64,0,500
79875.93,0,1000
80872.72,0,0
79766.4,230.4,874.31
80634.25,236.04,0
72818.58,8045.84,0
80531.28,312.56,18.38
80851.88,0,0
80851.85,0,0
80851.84,0,0
80851.84,0,0
80851.84,0,0
80851.84,0,0
80851.84,0,0
80851.84,0,0
80851.84,0,0
60437.88,12398.75,8011.22
80842.06,0,0
80840,0,0
70585,3079.81,7173.74
80695.83,0,142
78455.71,2313.42,68.57
70587.88,5071.54,5175.95
80562.38,268.43,0
79328.64,1497.92,0
78053,140.93,2630.6
80824.32,0,0
80761.67,61.23,0
80821.44,0,0
63460.8,13384.17,3975.37
79986.68,832.35,0
80815.44,0,0
80815.4,0,0
80813.05,0,0
80805.91,0,6.75
78915.2,0,1897
80634.24,177.03,0
76119.37,3303.73,1387.83
80809.71,0,0
78490.93,1317.89,1000
80493.92,312.56,0
71538.36,2315.46,6949.36
80798.66,0,0
79192.7,0,1600
79609.2,0,1183.16
72548.04,0,8242.97
80779.16,0,0
75655.68,3064.46,2058.47
57917.36,0,22860.78
25447.36,0,55329.58
80774.4,0,0
79773,0,1000
79773,0,1000
80771.23,0,0
59949.12,18945.13,1873.72
79643.44,1122.08,0
80566.2,196.4,0
79881.24,881.04,0
68118.14,12106.98,531.38
80756.44,0,0
80754.9,0,0
69683.54,10490.65,580.51
79750.08,0,1000
80749.63,0,0
79669.81,1078.02,0
80746.94,0,0
80746.33,0,0
78694.12,2050.93,0
80743.04,0,0
80743.04,0,0
80743.04,0,0
80743.04,0,0
80743.04,0,0
80743.04,0,0
80743.04,0,0
80743.04,0,0
80743.04,0,0
64969.28,6041.77,9731.7
75577.46,5163.94,0
79577.12,0,1150
77737.96,1988.48,1000
79726.07,0,1000
80723.33,0,0
78381.35,341.82,2000
79972.7,0,750
60100.57,10567.36,10050.02
80715.52,0,0
80715.2,0,0
78729.28,1145.13,840.71
70584.96,9392.39,737.22
75256.9,5457,0
80712.44,0,0
79627.52,1083.28,0
80027.2,682.08,0
80708.62,0,0
80708.12,0,0
79342.22,1339.94,25.21
80705.28,0,0
80703.95,0,0
54354.64,17723.84,8624.94
79017.6,1684.81,0
80372.89,312.56,16.88
80701.94,0,0
80179.57,0,522
80700.87,0,0
80105.8,593.67,0
80199.04,0,500
56440.32,0,24258.68
78485.5,664.65,1542.28
77553.86,0,3138.39
55711.36,0,24980.02
66323.52,13260.53,1106.88
79855.64,0,833.68
63729.6,8533.32,8425.43
77283.33,3404.96,0
80686.86,0,0
80685.81,0,0
79766.4,0,916.47
66489.2,11524.48,2666.67
60169.31,16493.42,4015.69
64425.92,8448.59,7802.05
70314.6,9447.44,912.97
79672.97,0,1000
51294.82,0,29375.24
79607.4,1062.18,0
80666,0,0
80162.29,0,500
79766.4,0,895.35
67384,11037.91,2232.06
80652.48,0,0
64966.87,9629.22,6054.69
79766.4,374.4,508.8
78408.34,0,2241.19
80135.28,512.99,0
68317.35,12079.73,250
79645.22,0,1001.5
77071.36,2660.9,914.05
77813.44,0,2832.48
69361.8,9169.61,2113.55
79017.63,0,1626.4
79459.2,460.8,723.86
78582.13,2060.21,0
65882.08,14757.29,0
80425.82,0,213.4
80637.53,0,0
80637.52,0,0
79766.4,0,870.76
80637.16,0,0
80636.64,0,0
80634.26,0,0
80634.24,0,0
80634.24,0,0
80634.24,0,0
80634.24,0,0
80634.24,0,0
80634.24,0,0
63451.45,14369.86,2810.62
80628.8,0,0
80628.8,0,0
79328.64,0,1300
78684.6,1189.24,750
71909.17,4596.91,4115.53
78893.44,594.56,1132.64
80620.48,0,0
80262.7,118.83,235.5
78460.57,2152.9,0
79646.43,0,966.48
78713.6,0,1896
79529.31,79.72,1000
78219.52,0,2384
78893.44,1709.1,0
60886.63,9211.25,10503.99
80307.85,293.01,0
79756.5,835.2,6.75
80597.83,0,0
77042.42,0,3553.4
79766.4,0,829.2
80591.82,0,0
79766.4,0,824.4
80090.3,0,500
80588.96,0,0
75113.59,0,5475
79587.52,0,1000
80584.48,0,0
80584,0,0
80576.37,0,5.06
77071.73,0,3508.96
80216.55,363.9,0
74878.55,5700.83,0
68553.54,11590.09,435.66
80579.2,0,0
70590.8,2692.4,7295.76
69737.36,10456.72,384.75
78278.2,0,2295.77
79766.4,0,806.4
72494.51,7322.94,750
80562.94,0,0
63549.13,0,17013.78
71962.43,5415.07,3184.35
80559.9,0,0
80558.08,0,0
80179.52,0,375.84
80554.04,0,0
51993.28,28536.42,18
60404.33,11421.65,8721.32
79766.41,0,779.96
52517.76,24683.52,3340.16
80291.2,0,250
79773,748.8,18.56
80539.99,0,0
79114.34,1424.25,0
60289.23,10999.64,9249.61
62736.4,14754.72,3046.76
78895.09,1642.64,0
80497.92,38.96,0
80160.4,370.31,0
80528.72,0,0
80528.29,0,0
63568.8,8745.73,8211.27
80525.52,0,0
80525.48,0,0
80525.45,0,0
80525.44,0,0
80525.44,0,0
80525.44,0,0
80525.06,0,0
62484.96,0,18038.91
78069.89,1951.75,500
78694.08,0,1826.76
80520.62,0,0
80520.11,0,0
79734.09,783.24,0
72192,5721.6,2603.5
77071.71,1418.71,2025.36
79242.88,264.95,1000
77904.13,2602.33,0
41747.76,34698.2,4056.97
78161.28,0,2340.74
70628.15,0,9871.2
77097.04,2316.55,1085.15
80497.92,0,0
80497.25,0,0
73753.83,6365.7,375
80493.45,0,0
78582.08,907.92,1000
79584,0,905.63
79766.4,460.8,256.5
75528.85,4029.98,923.63
78582.18,1900,0
80481.29,0,0
79766.4,0,713.25
79676.8,0,802.13
79105.9,170.91,1199.22
53370.65,0,27104.36
78087.64,2387.03,0
78629,265.86,1579.2
71156.99,6311.43,3000
78272.81,1901.97,293.14
79467.52,0,1000
80463.71,0,0
71656.93,6790.16,2011.97
77410.09,0,3047
58852.03,13948.93,7655.66
79219.86,146.51,1088.52
80448.31,0,0
79766.4,0,681.75
62891.36,0,17555.53
80441.6,0,0
80441.28,0,0
79437.44,0,1000
78893.44,0,1543.25
80434.88,0,0
63566.16,16498.76,368.69
80426.38,0,0
80424.84,0,0
73100.36,3596.4,3725.35
80418.08,0,0
80416.71,0,0
80416.67,0,0
80416.67,0,0
80416.64,0,0
80416.64,0,0
80416.64,0,0
80416.64,0,0
80416.64,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80416,0,0
80088.8,0,324.1
78893.44,0,1519.2
78893.44,0,1519.2
78033,0,2379.5
78781.96,109.02,1519.2
80280.32,0,129.41
77820.8,1399.23,1189.2
78588.6,1815.84,0
80401.94,0,0
80401.94,0,0
80401.94,0,0
80401.94,0,0
63869.45,15958.17,573.75
78585.35,1815.84,0
80400.91,0,0
76255.76,4075.31,66.95
79766.4,0,630.38
74369.65,126.35,5900
79210.73,315.41,863.51
80389.12,0,0
79637.76,0,750
77884.01,0,2500
77881.29,0,2500
77881.28,0,2500
80380.48,0,0
80378.25,0,0
80376.78,0,0
80171.52,0,200
77021.21,1634.31,1711.22
80366.09,0,0
60873.31,16966.93,2525.43
79364.25,0,1000
64564.16,15341.55,456.45
80360.69,0,0
78760.36,0,1600
71579.96,8030.38,750
78893.44,0,1462.23
80355.44,0,0
77271.69,1907.71,1172.98
73004.34,7246.38,100
66749.68,0,13600.43
80346.98,0,0
80323.21,0,20.79
80343.96,0,0
79766.41,576,0
79330.56,71.63,938.48
80337.44,0,0
80337.28,0,0
80333.76,0,0
80333.52,0,0
77800.88,2262.4,270.05
79331.94,0,1000
79328.76,0,1000
80220.41,107.25,0
74250.42,5400.82,675
79972.66,348.66,0
78588.6,1730.72,0
80214.48,99.96,0
80314.4,0,0
78582.13,1730.74,0
62603.52,16764.34,944.52
80311.36,0,0
80311.16,0,0
80311.12,0,0
80311.12,0,0
80311.12,0,0
80307.98,0,0
80307.89,0,0
80307.84,0,0
80307.84,0,0
80307.84,0,0
80307.84,0,0
80307.84,0,0
80307.84,0,0
80307.84,0,0
77010.41,3061.12,236.29
80305.88,0,0
80304.96,0,0
73530.26,6773.23,0
80300.83,0,0
64533.67,11648.3,4116.4
80295.02,0,0
80295.02,0,0
80295.02,0,0
80295.02,0,0
80295.02,0,0
80295.02,0,0
80295.02,0,0
80295.02,0,0
78588.6,1533.75,172.64
79862.13,431.62,0
80292.78,0,0
80285.44,0,0
66243.53,14039.61,0
76546.59,3728.95,0
80070.37,0,200
79657.44,0,608.4
78896.74,1367.29,0
61860.48,17402.11,1000
71889.91,735.48,7634.3
77813.76,2445.58,0
78740.22,0,1517.13
78182.4,2074.22,0
76255.71,0,4000
80253.28,0,0
71505.62,6258.32,2483.6
62908.62,16131.4,1199.89
79075.2,992.03,171.76
80238.67,0,0
80237.3,0,0
65117.17,10319.08,4799.3
80235.16,0,0
80116.45,118.02,0
57154.78,11720.03,11358.06
80232.69,0,0
80232.65,0,0
76255.69,3976.84,0
78582.1,1645.64,0
79766.4,316.8,141.01
79304.36,918.72,0
80222.88,0,0
78893.46,0,1329.3
79219.87,0,1000
77442.4,0,2776.88
77138.8,0,3080
72625.9,5414.53,2178
79250.89,0,966.48
71374.35,8672.44,170.46
77688.62,2528.07,0
77603.27,2212.68,400
78713.6,0,1500
80213.04,0,0
77306.31,1777.32,1128.33
77119.85,559.99,2528.1
80205.6,0,0
80205.6,0,0
79769.71,201.6,233.39
80204.46,0,0
58591.17,14144.07,7465.92
80199.09,0,0
80199.05,0,0
80199.05,0,0
80199.04,0,0
80199.04,0,0
80199.04,0,0
80199.04,0,0
80199.04,0,0
80199.04,0,0
80199.04,0,0
80051.84,143.06,0
70584.96,9609.83,0
71157.91,6287.3,2748.72
78855.52,37.98,1300
80192,0,0
51800.16,0,28386.58
78186.08,0,2000
79293.76,222.58,668.88
73973.04,4977.69,1232.95
79117.6,0,1066
79574.4,604.8,0
65748.45,11638.76,2790.64
75213.53,1284.72,3679.45
56706.47,14201.57,9268.67
80171.68,0,0
70831.4,9339.7,0
79169.18,0,1000
80169.12,0,0
80168.8,0,0
79268.45,0,900
74685.28,5482.76,0
59110.89,15274.4,5776.64
79160.83,0,1000
68736.96,0,11422.31
78583.2,293.45,1281.16
80156.8,0,0
76152.53,0,4000
80151.77,0,0
80151.52,0,0
78893.45,256.37,1000
79643.56,0,500
78893.44,0,1250
79769.7,0,373.13
78582.1,1560.51,0
79769.7,0,362.5
79002.24,128.18,1000
71245.16,7069.88,1813.55
80121.6,6.66,0
74216.62,5907.1,0
70590.8,1559.98,7971.52
70441.8,6072.54,3604.53
78757.1,909.5,450.1
77625.3,599.95,1891
60577.46,18370.68,1166.12
79111.04,0,1000
72505.3,7312.38,292.45
78582.18,1527.46,0
79766.4,0,342.6
79219.84,873.54,14.95
70241.92,9865.1,0
80104.68,0,0
79104.48,0,1000
80104.11,0,0
78219.52,0,1884
72802.84,0,7298.4
79885.8,214.89,0
80100.64,0,0
73984.65,4561.16,1553.49
78795.69,0,1300
78845.04,0,1250
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80090.24,0,0
80070.26,19.63,0
78582.12,1447,57.69
78572.49,0,1514
68932.26,10002.74,1151.39
65780.83,10016.5,4288.99
69165.87,9454.76,1464.74
80081.92,0,0
80079.68,0,0
80079.68,0,0
77576.48,0,2500
70587.88,8233.89,1252.21
71591.86,7980.12,500
79491.2,573.93,5.07
79758.89,302.8,0
79773,288,0
78582.1,1475.38,0
79829.54,227.88,0
77632.32,2239.62,184.51
78582.15,1220.02,247.2
79769.7,0,278.45
79341.36,706.07,0
75864.26,4181.54,0
79832.48,210.78,0
78617.34,0,1423.6
79769.71,28.8,240.63
76150.8,3214.31,673.88
78893.45,1144.15,0
70590.8,9181.29,264.04
80035.2,0,0
79766.4,268.8,0
80027.27,0,0
80027.22,0,0
59466.28,10784.7,9771.97
78231.68,67.16,1723.86
63459.89,16312.65,250
78419.84,0,1600
78751.71,1266.85,0
78130.2,0,1887.79
80014.89,0,0
79766.4,248.06,0
75466.57,4542.47,0
78582.18,1366.56,57.38
56013.57,10608.12,13382.66
79003.88,0,1000
78752.8,0,1250.34
57664.64,361.44,21976.75
65147.6,9256.08,5599.13
79502.72,0,500
79002.24,0,1000
79981.44,19.67,0
79999.68,0,0
79996.8,0,0
78457.34,1529.69,8.13
79437.44,542.19,10.08
78104.32,0,1880
78104.32,0,1880
79983.98,0,0
77675.55,0,2306.99
79981.44,0,0
79981.44,0,0
79981.44,0,0
79981.44,0,0
79981.44,0,0
79981.44,0,0
79981.44,0,0
79981.44,0,0
70590.8,7633.22,1756.59
79977.34,0,0
79741.63,228.48,6.75
77474.9,0,2500
79973.96,0,0
79963.3,0,10.13
79972,0,0
79969.4,0,0
79769.7,0,190.02
76246.27,3712.89,0
75020.67,3098.84,1837.71
79955.5,0,0
77063.63,1528.58,1363.19
58467.69,17501.17,3986.25
79954.8,0,0
79953.92,0,0
79952.75,0,0
79127.68,824.6,0
77887.74,2060.78,0
72744.82,6129.01,1071.09
